run_id,qc_level,evaluation_type,nominal_value,measured_value,units,percent_bias,replicate_number,injection_index,analyte_area,is_area,area_ratio,retention_time,manual_integration,pass_fail,acceptance_limit_lower,acceptance_limit_upper,ingest_id,source_row
R00100,high_qc,quantitative,80.0,80.8401,ng/mL,1.0501,2,6,157153.6,155520.4,1.0105,4.254,0,pass,-15.0,15.0,,synthetic:R00100:high_qc:2
R00101,low_qc,quantitative,1.5,1.5651,ng/mL,4.3374,1,1,157892.4,151328.6,1.04337,4.207,0,pass,-15.0,15.0,,synthetic:R00101:low_qc:1
R00101,low_qc,quantitative,1.5,1.5465,ng/mL,3.1,2,2,153251.0,148643.0,1.031,4.226,0,pass,-15.0,15.0,,synthetic:R00101:low_qc:2
R00101,mid_qc,quantitative,75.0,74.5086,ng/mL,-0.6552,1,3,143599.5,144546.6,0.99345,4.183,0,pass,-15.0,15.0,,synthetic:R00101:mid_qc:1
R00101,mid_qc,quantitative,75.0,75.1498,ng/mL,0.1997,2,4,148056.2,147761.1,1.002,4.19,0,pass,-15.0,15.0,,synthetic:R00101:mid_qc:2
R00101,high_qc,quantitative,200.0,199.8008,ng/mL,-0.0996,1,5,151977.9,152129.5,0.999,4.223,0,pass,-15.0,15.0,,synthetic:R00101:high_qc:1
R00101,high_qc,quantitative,200.0,200.8608,ng/mL,0.4304,2,6,163270.7,162570.9,1.0043,4.183,0,pass,-15.0,15.0,,synthetic:R00101:high_qc:2
R00102,low_qc,quantitative,6.0,6.3426,ng/mL,5.7107,1,1,161061.5,152360.5,1.05711,4.221,0,pass,-15.0,15.0,,synthetic:R00102:low_qc:1
R00102,low_qc,quantitative,6.0,6.007,ng/mL,0.1164,2,2,150702.6,150527.3,1.00116,4.2,0,pass,-15.0,15.0,,synthetic:R00102:low_qc:2
R00102,mid_qc,quantitative,150.0,143.5578,ng/mL,-4.2948,1,3,149383.6,156087.2,0.95705,4.19,0,pass,-15.0,15.0,,synthetic:R00102:mid_qc:1
R00102,mid_qc,quantitative,150.0,140.9383,ng/mL,-6.0411,2,4,134617.1,143272.3,0.93959,4.168,0,pass,-15.0,15.0,,synthetic:R00102:mid_qc:2
R00102,high_qc,quantitative,400.0,405.5489,ng/mL,1.3872,1,5,154013.5,151906.2,1.01387,4.223,0,pass,-15.0,15.0,,synthetic:R00102:high_qc:1
R00102,high_qc,quantitative,400.0,402.3,ng/mL,0.575,2,6,142569.5,141754.4,1.00575,4.198,0,pass,-15.0,15.0,,synthetic:R00102:high_qc:2
R00103,low_qc,quantitative,3.0,2.9872,ng/mL,-0.4263,1,1,148499.7,149135.4,0.99574,4.186,0,pass,-15.0,15.0,,synthetic:R00103:low_qc:1
R00103,low_qc,quantitative,3.0,3.0457,ng/mL,1.5248,2,2,153120.6,150820.9,1.01525,4.2,0,pass,-15.0,15.0,,synthetic:R00103:low_qc:2
R00103,mid_qc,quantitative,30.0,30.8501,ng/mL,2.8337,1,3,143312.9,139363.8,1.02834,4.197,0,pass,-15.0,15.0,,synthetic:R00103:mid_qc:1
R00103,mid_qc,quantitative,30.0,30.9522,ng/mL,3.174,2,4,150365.4,145739.6,1.03174,4.185,0,pass,-15.0,15.0,,synthetic:R00103:mid_qc:2
R00103,high_qc,quantitative,80.0,83.7045,ng/mL,4.6307,1,5,154588.6,147746.9,1.04631,4.243,0,pass,-15.0,15.0,,synthetic:R00103:high_qc:1
R00103,high_qc,quantitative,80.0,78.0036,ng/mL,-2.4955,2,6,148938.8,152750.7,0.97504,4.163,0,pass,-15.0,15.0,,synthetic:R00103:high_qc:2
R00104,low_qc,quantitative,1.5,1.4916,ng/mL,-0.5615,1,1,149604.2,150449.0,0.99439,4.205,0,pass,-15.0,15.0,,synthetic:R00104:low_qc:1
R00104,low_qc,quantitative,1.5,1.4093,ng/mL,-6.0465,2,2,147049.7,156513.3,0.93953,4.189,0,pass,-15.0,15.0,,synthetic:R00104:low_qc:2
R00104,mid_qc,quantitative,75.0,71.1232,ng/mL,-5.1691,1,3,131452.3,138617.6,0.94831,4.213,0,pass,-15.0,15.0,,synthetic:R00104:mid_qc:1
R00104,mid_qc,quantitative,75.0,71.84,ng/mL,-4.2134,2,4,148950.2,155502.1,0.95787,4.177,0,pass,-15.0,15.0,,synthetic:R00104:mid_qc:2
R00104,high_qc,quantitative,200.0,182.2997,ng/mL,-8.8501,1,5,138208.3,151627.5,0.9115,4.232,0,pass,-15.0,15.0,,synthetic:R00104:high_qc:1
R00104,high_qc,quantitative,200.0,189.3863,ng/mL,-5.3069,2,6,136748.8,144412.6,0.94693,4.203,0,pass,-15.0,15.0,,synthetic:R00104:high_qc:2
R00105,low_qc,quantitative,6.0,6.0822,ng/mL,1.3697,1,1,164115.6,161898.1,1.0137,4.162,0,pass,-15.0,15.0,,synthetic:R00105:low_qc:1
R00105,low_qc,quantitative,6.0,6.1091,ng/mL,1.8184,2,2,156189.6,153400.2,1.01818,4.194,0,pass,-15.0,15.0,,synthetic:R00105:low_qc:2
R00105,mid_qc,quantitative,150.0,150.1882,ng/mL,0.1254,1,3,148910.5,148723.9,1.00125,4.176,0,pass,-15.0,15.0,,synthetic:R00105:mid_qc:1
R00105,mid_qc,quantitative,150.0,152.2129,ng/mL,1.4753,2,4,145552.1,143436.0,1.01475,4.203,0,pass,-15.0,15.0,,synthetic:R00105:mid_qc:2
R00105,high_qc,quantitative,400.0,407.2863,ng/mL,1.8216,1,5,139419.8,136925.6,1.01822,4.189,0,pass,-15.0,15.0,,synthetic:R00105:high_qc:1
R00105,high_qc,quantitative,400.0,407.498,ng/mL,1.8745,2,6,149956.6,147197.4,1.01875,4.219,0,pass,-15.0,15.0,,synthetic:R00105:high_qc:2
R00106,low_qc,quantitative,3.0,2.9164,ng/mL,-2.7879,1,1,150640.9,154961.1,0.97212,4.211,0,pass,-15.0,15.0,,synthetic:R00106:low_qc:1
R00106,low_qc,quantitative,3.0,2.9855,ng/mL,-0.4829,2,2,156142.4,156900.0,0.99517,4.227,0,pass,-15.0,15.0,,synthetic:R00106:low_qc:2
R00106,mid_qc,quantitative,30.0,29.1349,ng/mL,-2.8836,1,3,143746.4,148014.5,0.97116,4.2,0,pass,-15.0,15.0,,synthetic:R00106:mid_qc:1
R00106,mid_qc,quantitative,30.0,29.2688,ng/mL,-2.4373,2,4,148162.8,151864.2,0.97563,4.225,0,pass,-15.0,15.0,,synthetic:R00106:mid_qc:2
R00106,high_qc,quantitative,80.0,82.6615,ng/mL,3.3268,1,5,149987.3,145158.1,1.03327,4.22,0,pass,-15.0,15.0,,synthetic:R00106:high_qc:1
R00106,high_qc,quantitative,80.0,78.1707,ng/mL,-2.2866,2,6,155425.5,159062.6,0.97713,4.204,0,pass,-15.0,15.0,,synthetic:R00106:high_qc:2
R00107,low_qc,quantitative,1.5,1.4382,ng/mL,-4.1197,1,1,152284.6,158827.9,0.9588,4.171,0,pass,-15.0,15.0,,synthetic:R00107:low_qc:1
R00107,low_qc,quantitative,1.5,1.5395,ng/mL,2.6327,2,2,153218.3,149288.0,1.02633,4.187,0,pass,-15.0,15.0,,synthetic:R00107:low_qc:2
R00107,mid_qc,quantitative,75.0,70.1131,ng/mL,-6.5159,1,3,144012.5,154050.2,0.93484,4.237,0,pass,-15.0,15.0,,synthetic:R00107:mid_qc:1
R00107,mid_qc,quantitative,75.0,73.1476,ng/mL,-2.4698,2,4,155319.9,159253.2,0.9753,4.216,0,pass,-15.0,15.0,,synthetic:R00107:mid_qc:2
R00107,high_qc,quantitative,200.0,208.3846,ng/mL,4.1923,1,5,157247.9,150920.9,1.04192,4.173,0,pass,-15.0,15.0,,synthetic:R00107:high_qc:1
R00107,high_qc,quantitative,200.0,190.9432,ng/mL,-4.5284,2,6,141537.0,148250.4,0.95472,4.197,0,pass,-15.0,15.0,,synthetic:R00107:high_qc:2
R00108,low_qc,quantitative,6.0,5.9737,ng/mL,-0.439,1,1,139717.3,140333.4,0.99561,4.225,0,pass,-15.0,15.0,,synthetic:R00108:low_qc:1
R00108,low_qc,quantitative,6.0,5.9047,ng/mL,-1.5878,2,2,144468.7,146799.6,0.98412,4.218,0,pass,-15.0,15.0,,synthetic:R00108:low_qc:2
R00108,mid_qc,quantitative,150.0,153.621,ng/mL,2.414,1,3,148986.8,145475.0,1.02414,4.261,0,pass,-15.0,15.0,,synthetic:R00108:mid_qc:1
R00108,mid_qc,quantitative,150.0,149.1881,ng/mL,-0.5412,2,4,148293.6,149100.6,0.99459,4.227,0,pass,-15.0,15.0,,synthetic:R00108:mid_qc:2
R00108,high_qc,quantitative,400.0,380.6307,ng/mL,-4.8423,1,5,143739.2,151053.7,0.95158,4.205,0,pass,-15.0,15.0,,synthetic:R00108:high_qc:1
R00108,high_qc,quantitative,400.0,390.4108,ng/mL,-2.3973,2,6,145582.8,149158.6,0.97603,4.221,0,pass,-15.0,15.0,,synthetic:R00108:high_qc:2
R00109,low_qc,quantitative,3.0,3.0249,ng/mL,0.8313,1,1,157654.3,156354.5,1.00831,4.223,0,pass,-15.0,15.0,,synthetic:R00109:low_qc:1
R00109,low_qc,quantitative,3.0,2.9939,ng/mL,-0.202,2,2,159766.6,160089.9,0.99798,4.212,0,pass,-15.0,15.0,,synthetic:R00109:low_qc:2
R00109,mid_qc,quantitative,30.0,30.6914,ng/mL,2.3046,1,3,164239.4,160539.6,1.02305,4.229,0,pass,-15.0,15.0,,synthetic:R00109:mid_qc:1
R00109,mid_qc,quantitative,30.0,30.4391,ng/mL,1.4635,2,4,152515.3,150315.4,1.01464,4.18,0,pass,-15.0,15.0,,synthetic:R00109:mid_qc:2
R00109,high_qc,quantitative,80.0,77.6057,ng/mL,-2.9929,1,5,149318.3,153925.1,0.97007,4.229,0,pass,-15.0,15.0,,synthetic:R00109:high_qc:1
R00109,high_qc,quantitative,80.0,79.0217,ng/mL,-1.2228,2,6,133363.3,135014.3,0.98777,4.223,0,pass,-15.0,15.0,,synthetic:R00109:high_qc:2
R00110,low_qc,quantitative,1.5,1.5535,ng/mL,3.5692,1,1,151455.0,146235.6,1.03569,4.204,0,pass,-15.0,15.0,,synthetic:R00110:low_qc:1
R00110,low_qc,quantitative,1.5,1.509,ng/mL,0.5987,2,2,145280.1,144415.5,1.00599,4.182,0,pass,-15.0,15.0,,synthetic:R00110:low_qc:2
R00110,mid_qc,quantitative,75.0,74.2801,ng/mL,-0.9599,1,3,150669.0,152129.3,0.9904,4.219,0,pass,-15.0,15.0,,synthetic:R00110:mid_qc:1
R00110,mid_qc,quantitative,75.0,78.6943,ng/mL,4.9258,2,4,155955.3,148633.9,1.04926,4.17,0,pass,-15.0,15.0,,synthetic:R00110:mid_qc:2
R00110,high_qc,quantitative,200.0,196.9272,ng/mL,-1.5364,1,5,144200.2,146450.3,0.98464,4.241,0,pass,-15.0,15.0,,synthetic:R00110:high_qc:1
R00110,high_qc,quantitative,200.0,218.251,ng/mL,9.1255,2,6,166700.2,152760.1,1.09126,4.202,0,pass,-15.0,15.0,,synthetic:R00110:high_qc:2
R00111,low_qc,quantitative,6.0,5.7872,ng/mL,-3.5473,1,1,146158.2,151533.6,0.96453,4.224,0,pass,-15.0,15.0,,synthetic:R00111:low_qc:1
R00111,low_qc,quantitative,6.0,5.9468,ng/mL,-0.8866,2,2,154553.1,155935.6,0.99113,4.168,0,pass,-15.0,15.0,,synthetic:R00111:low_qc:2
R00111,mid_qc,quantitative,150.0,143.093,ng/mL,-4.6047,1,3,138798.0,145497.7,0.95395,4.262,0,pass,-15.0,15.0,,synthetic:R00111:mid_qc:1
R00111,mid_qc,quantitative,150.0,144.0233,ng/mL,-3.9845,2,4,150870.0,157130.8,0.96016,4.244,0,pass,-15.0,15.0,,synthetic:R00111:mid_qc:2
R00111,high_qc,quantitative,400.0,406.1056,ng/mL,1.5264,1,5,148420.5,146189.0,1.01526,4.185,0,pass,-15.0,15.0,,synthetic:R00111:high_qc:1
R00111,high_qc,quantitative,400.0,386.7517,ng/mL,-3.3121,2,6,155251.2,160569.3,0.96688,4.195,0,pass,-15.0,15.0,,synthetic:R00111:high_qc:2
R00112,low_qc,quantitative,3.0,2.9577,ng/mL,-1.4088,1,1,151459.5,153623.7,0.98591,4.188,0,pass,-15.0,15.0,,synthetic:R00112:low_qc:1
R00112,low_qc,quantitative,3.0,2.9719,ng/mL,-0.9356,2,2,141533.7,142870.4,0.99064,4.192,0,pass,-15.0,15.0,,synthetic:R00112:low_qc:2
R00112,mid_qc,quantitative,30.0,29.7603,ng/mL,-0.7988,1,3,150694.1,151907.6,0.99201,4.174,0,pass,-15.0,15.0,,synthetic:R00112:mid_qc:1
R00112,mid_qc,quantitative,30.0,28.4244,ng/mL,-5.252,2,4,141537.8,149383.4,0.94748,4.23,0,pass,-15.0,15.0,,synthetic:R00112:mid_qc:2
R00112,high_qc,quantitative,80.0,72.6338,ng/mL,-9.2077,1,5,135070.2,148768.3,0.90792,4.252,0,pass,-15.0,15.0,,synthetic:R00112:high_qc:1
R00112,high_qc,quantitative,80.0,78.0478,ng/mL,-2.4403,2,6,153769.4,157615.6,0.9756,4.222,0,pass,-15.0,15.0,,synthetic:R00112:high_qc:2
R00113,low_qc,quantitative,1.5,1.4866,ng/mL,-0.8963,1,1,146837.8,148165.7,0.99104,4.208,0,pass,-15.0,15.0,,synthetic:R00113:low_qc:1
R00113,low_qc,quantitative,1.5,1.4455,ng/mL,-3.6362,2,2,147236.4,152792.2,0.96364,4.218,0,pass,-15.0,15.0,,synthetic:R00113:low_qc:2
R00113,mid_qc,quantitative,75.0,75.1711,ng/mL,0.2281,1,3,146168.1,145835.5,1.00228,4.199,0,pass,-15.0,15.0,,synthetic:R00113:mid_qc:1
R00113,mid_qc,quantitative,75.0,76.2829,ng/mL,1.7106,2,4,158373.9,155710.4,1.01711,4.204,0,pass,-15.0,15.0,,synthetic:R00113:mid_qc:2
R00113,high_qc,quantitative,200.0,205.1469,ng/mL,2.5735,1,5,161534.4,157481.7,1.02573,4.208,0,pass,-15.0,15.0,,synthetic:R00113:high_qc:1
R00113,high_qc,quantitative,200.0,198.8117,ng/mL,-0.5941,2,6,155867.5,156799.0,0.99406,4.206,0,pass,-15.0,15.0,,synthetic:R00113:high_qc:2
R00114,low_qc,quantitative,6.0,5.915,ng/mL,-1.4166,1,1,153560.5,155767.1,0.98583,4.209,0,pass,-15.0,15.0,,synthetic:R00114:low_qc:1
R00114,low_qc,quantitative,6.0,5.8796,ng/mL,-2.006,2,2,149475.9,152535.7,0.97994,4.226,0,pass,-15.0,15.0,,synthetic:R00114:low_qc:2
R00114,mid_qc,quantitative,150.0,143.0989,ng/mL,-4.6007,1,3,139302.6,146020.6,0.95399,4.199,0,pass,-15.0,15.0,,synthetic:R00114:mid_qc:1
R00114,mid_qc,quantitative,150.0,146.6592,ng/mL,-2.2272,2,4,153134.2,156622.5,0.97773,4.237,0,pass,-15.0,15.0,,synthetic:R00114:mid_qc:2
R00114,high_qc,quantitative,400.0,401.0445,ng/mL,0.2611,1,5,154183.9,153782.4,1.00261,4.238,0,pass,-15.0,15.0,,synthetic:R00114:high_qc:1
R00114,high_qc,quantitative,400.0,390.9299,ng/mL,-2.2675,2,6,138984.9,142209.5,0.97732,4.181,0,pass,-15.0,15.0,,synthetic:R00114:high_qc:2
R00115,low_qc,quantitative,3.0,2.8689,ng/mL,-4.3689,1,1,139748.1,146132.5,0.95631,4.215,0,pass,-15.0,15.0,,synthetic:R00115:low_qc:1
R00115,low_qc,quantitative,3.0,2.8479,ng/mL,-5.0714,2,2,143914.6,151603.1,0.94929,4.215,0,pass,-15.0,15.0,,synthetic:R00115:low_qc:2
R00115,mid_qc,quantitative,30.0,29.6836,ng/mL,-1.0547,1,3,146882.8,148448.5,0.98945,4.212,0,pass,-15.0,15.0,,synthetic:R00115:mid_qc:1
R00115,mid_qc,quantitative,30.0,28.7627,ng/mL,-4.1244,2,4,134145.9,139916.6,0.95876,4.216,0,pass,-15.0,15.0,,synthetic:R00115:mid_qc:2
R00115,high_qc,quantitative,80.0,79.9614,ng/mL,-0.0482,1,5,142351.1,142419.7,0.99952,4.202,0,pass,-15.0,15.0,,synthetic:R00115:high_qc:1
R00115,high_qc,quantitative,80.0,78.9807,ng/mL,-1.2741,2,6,144492.8,146357.5,0.98726,4.185,0,pass,-15.0,15.0,,synthetic:R00115:high_qc:2
R00116,low_qc,quantitative,1.5,1.5371,ng/mL,2.4709,1,1,156866.4,153083.9,1.02471,4.202,0,pass,-15.0,15.0,,synthetic:R00116:low_qc:1
R00116,low_qc,quantitative,1.5,1.5405,ng/mL,2.7004,2,2,149296.4,145370.7,1.027,4.237,0,pass,-15.0,15.0,,synthetic:R00116:low_qc:2
R00116,mid_qc,quantitative,75.0,82.4837,ng/mL,9.9782,1,3,165242.1,150249.9,1.09978,4.203,0,pass,-15.0,15.0,,synthetic:R00116:mid_qc:1
R00116,mid_qc,quantitative,75.0,76.9831,ng/mL,2.6441,2,4,147030.0,143242.5,1.02644,4.208,0,pass,-15.0,15.0,,synthetic:R00116:mid_qc:2
R00116,high_qc,quantitative,200.0,210.2415,ng/mL,5.1208,1,5,152365.9,144943.7,1.05121,4.202,0,pass,-15.0,15.0,,synthetic:R00116:high_qc:1
R00116,high_qc,quantitative,200.0,195.213,ng/mL,-2.3935,2,6,147579.2,151198.1,0.97607,4.234,0,pass,-15.0,15.0,,synthetic:R00116:high_qc:2
R00117,low_qc,quantitative,6.0,5.9569,ng/mL,-0.7184,1,1,157046.2,158182.6,0.99282,4.237,0,pass,-15.0,15.0,,synthetic:R00117:low_qc:1
R00117,low_qc,quantitative,6.0,6.1773,ng/mL,2.9545,2,2,160716.2,156104.1,1.02955,4.212,0,pass,-15.0,15.0,,synthetic:R00117:low_qc:2
R00117,mid_qc,quantitative,150.0,156.0763,ng/mL,4.0509,1,3,152098.8,146177.4,1.04051,4.175,0,pass,-15.0,15.0,,synthetic:R00117:mid_qc:1
R00117,mid_qc,quantitative,150.0,148.9622,ng/mL,-0.6919,2,4,144790.9,145799.7,0.99308,4.195,0,pass,-15.0,15.0,,synthetic:R00117:mid_qc:2
R00117,high_qc,quantitative,400.0,379.8991,ng/mL,-5.0252,1,5,143358.1,150943.3,0.94975,4.196,0,pass,-15.0,15.0,,synthetic:R00117:high_qc:1
R00117,high_qc,quantitative,400.0,448.2653,ng/mL,12.0663,2,6,160012.0,142783.3,1.12066,4.194,0,pass,-15.0,15.0,,synthetic:R00117:high_qc:2
R00118,low_qc,quantitative,3.0,2.9819,ng/mL,-0.6044,1,1,138756.6,139600.4,0.99396,4.185,0,pass,-15.0,15.0,,synthetic:R00118:low_qc:1
R00118,low_qc,quantitative,3.0,3.049,ng/mL,1.6334,2,2,164335.5,161694.5,1.01633,4.228,0,pass,-15.0,15.0,,synthetic:R00118:low_qc:2
R00118,mid_qc,quantitative,30.0,30.5232,ng/mL,1.744,1,3,159167.8,156439.4,1.01744,4.17,0,pass,-15.0,15.0,,synthetic:R00118:mid_qc:1
R00118,mid_qc,quantitative,30.0,28.3951,ng/mL,-5.3497,2,4,141844.1,149861.2,0.9465,4.179,0,pass,-15.0,15.0,,synthetic:R00118:mid_qc:2
R00118,high_qc,quantitative,80.0,81.477,ng/mL,1.8463,1,5,150768.5,148035.4,1.01846,4.227,0,pass,-15.0,15.0,,synthetic:R00118:high_qc:1
R00118,high_qc,quantitative,80.0,81.4569,ng/mL,1.8211,2,6,154998.0,152225.7,1.01821,4.251,0,pass,-15.0,15.0,,synthetic:R00118:high_qc:2
R00119,low_qc,quantitative,1.5,1.5257,ng/mL,1.71,1,1,148880.6,146377.5,1.0171,4.225,0,pass,-15.0,15.0,,synthetic:R00119:low_qc:1
R00119,low_qc,quantitative,1.5,1.4559,ng/mL,-2.9421,2,2,152404.9,157024.6,0.97058,4.23,0,pass,-15.0,15.0,,synthetic:R00119:low_qc:2
R00119,mid_qc,quantitative,75.0,72.562,ng/mL,-3.2507,1,3,155991.7,161232.8,0.96749,4.222,0,pass,-15.0,15.0,,synthetic:R00119:mid_qc:1
R00119,mid_qc,quantitative,75.0,75.8196,ng/mL,1.0928,2,4,148012.6,146412.6,1.01093,4.209,0,pass,-15.0,15.0,,synthetic:R00119:mid_qc:2
R00119,high_qc,quantitative,200.0,194.728,ng/mL,-2.636,1,5,142118.3,145965.9,0.97364,4.221,0,pass,-15.0,15.0,,synthetic:R00119:high_qc:1
R00119,high_qc,quantitative,200.0,193.9266,ng/mL,-3.0367,2,6,140875.3,145287.3,0.96963,4.231,0,pass,-15.0,15.0,,synthetic:R00119:high_qc:2
R00120,low_qc,quantitative,6.0,6.0521,ng/mL,0.8688,1,1,148875.1,147592.8,1.00869,4.19,0,pass,-15.0,15.0,,synthetic:R00120:low_qc:1
R00120,low_qc,quantitative,6.0,5.8839,ng/mL,-1.9353,2,2,144402.6,147252.4,0.98065,4.206,0,pass,-15.0,15.0,,synthetic:R00120:low_qc:2
R00120,mid_qc,quantitative,150.0,151.4129,ng/mL,0.9419,1,3,157170.9,155704.3,1.00942,4.237,0,pass,-15.0,15.0,,synthetic:R00120:mid_qc:1
R00120,mid_qc,quantitative,150.0,154.923,ng/mL,3.282,2,4,146208.8,141562.7,1.03282,4.212,0,pass,-15.0,15.0,,synthetic:R00120:mid_qc:2
R00120,high_qc,quantitative,400.0,383.3371,ng/mL,-4.1657,1,5,147331.2,153735.4,0.95834,4.192,0,pass,-15.0,15.0,,synthetic:R00120:high_qc:1
R00120,high_qc,quantitative,400.0,382.6856,ng/mL,-4.3286,2,6,140729.1,147096.3,0.95671,4.192,0,pass,-15.0,15.0,,synthetic:R00120:high_qc:2
R00121,low_qc,quantitative,3.0,3.1979,ng/mL,6.5966,1,1,153862.9,144341.3,1.06597,4.157,0,pass,-15.0,15.0,,synthetic:R00121:low_qc:1
R00121,low_qc,quantitative,3.0,3.2553,ng/mL,8.5104,2,2,170910.6,157506.2,1.0851,4.232,0,pass,-15.0,15.0,,synthetic:R00121:low_qc:2
R00121,mid_qc,quantitative,30.0,31.4416,ng/mL,4.8053,1,3,166600.6,158962.0,1.04805,4.224,0,pass,-15.0,15.0,,synthetic:R00121:mid_qc:1
R00121,mid_qc,quantitative,30.0,31.2938,ng/mL,4.3128,2,4,160524.6,153887.7,1.04313,4.18,0,pass,-15.0,15.0,,synthetic:R00121:mid_qc:2
R00121,high_qc,quantitative,80.0,83.7715,ng/mL,4.7143,1,5,158718.9,151573.3,1.04714,4.213,0,pass,-15.0,15.0,,synthetic:R00121:high_qc:1
R00121,high_qc,quantitative,80.0,79.5566,ng/mL,-0.5542,2,6,151364.5,152208.1,0.99446,4.22,0,pass,-15.0,15.0,,synthetic:R00121:high_qc:2
R00122,low_qc,quantitative,1.5,1.4535,ng/mL,-3.0971,1,1,142403.4,146954.8,0.96903,4.224,0,pass,-15.0,15.0,,synthetic:R00122:low_qc:1
R00122,low_qc,quantitative,1.5,1.5057,ng/mL,0.3767,2,2,150141.5,149578.0,1.00377,4.187,0,pass,-15.0,15.0,,synthetic:R00122:low_qc:2
R00122,mid_qc,quantitative,75.0,73.6321,ng/mL,-1.8239,1,3,155716.1,158608.9,0.98176,4.187,0,pass,-15.0,15.0,,synthetic:R00122:mid_qc:1
R00122,mid_qc,quantitative,75.0,74.2641,ng/mL,-0.9812,2,4,155858.3,157402.8,0.99019,4.21,0,pass,-15.0,15.0,,synthetic:R00122:mid_qc:2
R00122,high_qc,quantitative,200.0,200.4166,ng/mL,0.2083,1,5,156201.9,155877.2,1.00208,4.216,0,pass,-15.0,15.0,,synthetic:R00122:high_qc:1
R00122,high_qc,quantitative,200.0,188.3292,ng/mL,-5.8354,2,6,136119.9,144555.3,0.94165,4.183,0,pass,-15.0,15.0,,synthetic:R00122:high_qc:2
R00123,low_qc,quantitative,6.0,5.8861,ng/mL,-1.8984,1,1,151674.4,154609.6,0.98102,4.19,0,pass,-15.0,15.0,,synthetic:R00123:low_qc:1
R00123,low_qc,quantitative,6.0,5.9389,ng/mL,-1.0184,2,2,153434.5,155013.1,0.98982,4.19,0,pass,-15.0,15.0,,synthetic:R00123:low_qc:2
R00123,mid_qc,quantitative,150.0,147.65,ng/mL,-1.5666,1,3,155689.5,158167.4,0.98433,4.203,0,pass,-15.0,15.0,,synthetic:R00123:mid_qc:1
R00123,mid_qc,quantitative,150.0,149.3481,ng/mL,-0.4346,2,4,140795.7,141410.2,0.99565,4.204,0,pass,-15.0,15.0,,synthetic:R00123:mid_qc:2
R00123,high_qc,quantitative,400.0,407.8435,ng/mL,1.9609,1,5,155952.9,152953.7,1.01961,4.212,0,pass,-15.0,15.0,,synthetic:R00123:high_qc:1
R00123,high_qc,quantitative,400.0,384.6881,ng/mL,-3.828,2,6,150825.1,156828.4,0.96172,4.233,0,pass,-15.0,15.0,,synthetic:R00123:high_qc:2
R00124,low_qc,quantitative,3.0,2.8943,ng/mL,-3.522,1,1,142765.4,147977.2,0.96478,4.211,0,pass,-15.0,15.0,,synthetic:R00124:low_qc:1
R00124,low_qc,quantitative,3.0,2.8459,ng/mL,-5.1357,2,2,145561.9,153442.1,0.94864,4.228,0,pass,-15.0,15.0,,synthetic:R00124:low_qc:2
R00124,mid_qc,quantitative,30.0,29.7754,ng/mL,-0.7485,1,3,142340.2,143413.7,0.99251,4.172,0,pass,-15.0,15.0,,synthetic:R00124:mid_qc:1
R00124,mid_qc,quantitative,30.0,29.9035,ng/mL,-0.3216,2,4,147135.5,147610.2,0.99678,4.22,0,pass,-15.0,15.0,,synthetic:R00124:mid_qc:2
R00124,high_qc,quantitative,80.0,82.3595,ng/mL,2.9494,1,5,151096.0,146767.2,1.02949,4.216,0,pass,-15.0,15.0,,synthetic:R00124:high_qc:1
R00124,high_qc,quantitative,80.0,79.4673,ng/mL,-0.6658,2,6,154430.1,155465.3,0.99334,4.203,0,pass,-15.0,15.0,,synthetic:R00124:high_qc:2
R00125,low_qc,quantitative,1.5,1.5859,ng/mL,5.7263,1,1,163357.6,154509.9,1.05726,4.242,0,pass,-15.0,15.0,,synthetic:R00125:low_qc:1
R00125,low_qc,quantitative,1.5,1.4897,ng/mL,-0.6845,2,2,141861.2,142838.9,0.99316,4.242,0,pass,-15.0,15.0,,synthetic:R00125:low_qc:2
R00125,mid_qc,quantitative,75.0,78.1637,ng/mL,4.2183,1,3,156611.4,150272.5,1.04218,4.222,0,pass,-15.0,15.0,,synthetic:R00125:mid_qc:1
R00125,mid_qc,quantitative,75.0,74.4129,ng/mL,-0.7828,2,4,146363.5,147518.3,0.99217,4.219,0,pass,-15.0,15.0,,synthetic:R00125:mid_qc:2
R00125,high_qc,quantitative,200.0,199.2206,ng/mL,-0.3897,1,5,144575.6,145141.2,0.9961,4.2,0,pass,-15.0,15.0,,synthetic:R00125:high_qc:1
R00125,high_qc,quantitative,200.0,192.0091,ng/mL,-3.9954,2,6,145400.4,151451.5,0.96005,4.216,0,pass,-15.0,15.0,,synthetic:R00125:high_qc:2
R00126,low_qc,quantitative,6.0,5.9226,ng/mL,-1.2894,1,1,148727.3,150670.1,0.98711,4.22,0,pass,-15.0,15.0,,synthetic:R00126:low_qc:1
R00126,low_qc,quantitative,6.0,5.6883,ng/mL,-5.1943,2,2,145155.0,153107.9,0.94806,4.187,0,pass,-15.0,15.0,,synthetic:R00126:low_qc:2
R00126,mid_qc,quantitative,150.0,144.9742,ng/mL,-3.3506,1,3,147095.2,152194.6,0.96649,4.194,0,pass,-15.0,15.0,,synthetic:R00126:mid_qc:1
R00126,mid_qc,quantitative,150.0,139.4946,ng/mL,-7.0036,2,4,126938.4,136498.1,0.92996,4.212,0,pass,-15.0,15.0,,synthetic:R00126:mid_qc:2
